"user_id","gender","married","has_children","age","perk_assigned"
"501708","F","false","false","25","1 night free hotel with flight"
"501735","F","false","false","34","free checked bag"
"501764","F","true","false","48","free checked bag"
"501780","M","false","true","18","1 night free hotel with flight"
"501794","F","true","false","44","free cancellation fees"
"501817","F","true","false","50","free checked bag"
"501830","F","true","true","34","free hotel meal"
"501897","F","true","true","45","1 night free hotel with flight"
"501947","F","true","true","53","free cancellation fees"
"502063","F","true","false","50","1 night free hotel with flight"
"502145","F","false","false","40","free cancellation fees"
"502210","F","true","false","43","free hotel meal"
"502212","F","false","false","25","exclusive discounts"
"502353","F","false","false","39","1 night free hotel with flight"
"502412","F","true","true","56","exclusive discounts"
"502435","F","true","true","40","exclusive discounts"
"502444","F","false","false","35","free cancellation fees"
"502609","F","true","false","51","free cancellation fees"
"502626","F","true","true","38","free checked bag"
"502799","F","true","false","47","free cancellation fees"
"502819","F","true","false","37","1 night free hotel with flight"
"502826","F","true","true","48","1 night free hotel with flight"
"502847","F","true","false","51","free cancellation fees"
"502850","F","false","true","42","1 night free hotel with flight"
"502875","F","true","true","46","free hotel meal"
"502995","F","false","false","68","1 night free hotel with flight"
"503042","F","false","false","26","free checked bag"
"503049","F","false","false","72","1 night free hotel with flight"
"503058","F","false","false","27","free cancellation fees"
"503126","F","false","false","26","1 night free hotel with flight"
"503161","F","true","false","48","1 night free hotel with flight"
"503277","F","false","false","55","free checked bag"
"503342","F","true","false","43","exclusive discounts"
"503418","F","false","false","41","free cancellation fees"
"503483","F","false","true","20","1 night free hotel with flight"
"503621","F","true","false","42","free hotel meal"
"503760","F","true","false","39","free cancellation fees"
"503773","F","false","true","18","1 night free hotel with flight"
"503918","F","false","false","27","1 night free hotel with flight"
"503928","F","true","true","47","exclusive discounts"
"503945","F","false","false","48","free hotel meal"
"503973","F","false","false","45","exclusive discounts"
"504081","F","true","true","45","1 night free hotel with flight"
"504133","F","true","false","46","free checked bag"
"504240","F","false","false","45","free cancellation fees"
"504299","F","true","true","42","exclusive discounts"
"504320","F","false","false","31","free checked bag"
"504371","F","false","true","51","1 night free hotel with flight"
"504435","F","false","false","45","free checked bag"
"504473","F","false","false","34","free checked bag"
"504579","F","false","false","69","1 night free hotel with flight"
"504610","F","true","false","64","free checked bag"
"504665","F","false","false","33","free checked bag"
"504669","F","false","false","41","free checked bag"
"504786","F","true","true","49","free checked bag"
"504859","F","false","true","27","free hotel meal"
"504892","F","false","false","31","free cancellation fees"
"504916","M","false","true","36","exclusive discounts"
"504936","F","true","false","58","free hotel meal"
"504945","F","false","false","44","free cancellation fees"
"505062","F","false","true","37","1 night free hotel with flight"
"505066","M","true","true","26","1 night free hotel with flight"
"505172","M","true","true","31","free checked bag"
"505230","F","false","false","62","free hotel meal"
"505285","F","false","true","44","free cancellation fees"
"505289","F","false","false","29","free cancellation fees"
"505358","F","false","false","38","free hotel meal"
"505414","F","true","false","48","free hotel meal"
"505498","M","false","true","37","free checked bag"
"505617","F","false","true","48","free hotel meal"
"505667","F","true","false","54","1 night free hotel with flight"
"505680","F","false","false","48","free cancellation fees"
"505713","F","true","false","45","free cancellation fees"
"505747","F","false","false","39","free checked bag"
"505771","F","true","true","56","free cancellation fees"
"505854","F","true","false","55","free cancellation fees"
"505916","F","false","false","28","free cancellation fees"
"505933","F","true","false","48","exclusive discounts"
"505941","F","true","true","51","exclusive discounts"
"506013","F","false","false","41","exclusive discounts"
"506130","F","false","false","41","free cancellation fees"
"506186","F","false","false","26","free hotel meal"
"506234","F","true","false","39","free checked bag"
"506250","F","false","true","44","free checked bag"
"506347","F","false","false","18","1 night free hotel with flight"
"506427","F","true","true","49","free cancellation fees"
"506611","F","true","false","55","free cancellation fees"
"506652","F","true","true","53","free cancellation fees"
"506675","F","false","true","49","free cancellation fees"
"506704","F","true","false","56","free checked bag"
"506777","F","true","false","60","free checked bag"
"506807","F","true","false","43","exclusive discounts"
"506828","F","false","false","28","free checked bag"
"506837","F","false","true","48","free checked bag"
"506858","F","false","true","47","exclusive discounts"
"506990","F","false","false","26","1 night free hotel with flight"
"507036","F","false","false","37","free checked bag"
"507133","F","false","false","27","free hotel meal"
"507207","F","false","true","18","1 night free hotel with flight"
"507273","F","false","false","32","free cancellation fees"
"507376","F","true","false","35","1 night free hotel with flight"
"507395","F","true","true","47","free checked bag"
"507431","F","false","false","37","free cancellation fees"
"507435","F","true","true","54","free cancellation fees"
"507505","F","true","true","50","free checked bag"
"507513","F","false","false","18","1 night free hotel with flight"
"507531","F","false","false","25","1 night free hotel with flight"
"507557","F","true","true","59","free checked bag"
"507573","F","false","false","42","exclusive discounts"
"507617","F","true","false","49","free checked bag"
"507728","F","true","true","38","free cancellation fees"
"507732","M","false","false","46","free cancellation fees"
"507753","F","false","true","25","free checked bag"
"507759","F","true","false","49","exclusive discounts"
"507773","F","false","false","40","free cancellation fees"
"507805","F","true","true","43","free hotel meal"
"508050","F","true","false","47","free cancellation fees"
"508096","F","true","false","66","exclusive discounts"
"508111","F","true","true","40","1 night free hotel with flight"
"508144","F","false","false","39","exclusive discounts"
"508153","M","false","false","33","1 night free hotel with flight"
"508240","F","false","false","29","exclusive discounts"
